,Lapwing_ID,Test_Number,TimeStandingSec,Fields.1,Urban,Bare_Ground,Clouds,Fields.2,Natural,Fields.3,Snow,mataim,WaterPonds,dirt.road,Main.roads,Experiment,Date,Time,Trial_order,Weight,Year,Sex,Nest_X,Nest_Y,Initial_weight,Head.bob,peck,Pose.fly,prening,Puff,Scream,scrining,Shake.wings,Shaking.head,Tail.wingle,Fly_Sequences,Mean_Time_Fly_sec,Total_Time_Fly_sec,SD_Time_Fly_sec,NumStopsLocations,TotalTimeStoped,WalkingMeters,PercentageInCameraView,area_explored,TimeInCenter,TimeInPeri,TotalLocationsVisited,NumberOfHighExploration,NumberOfMedianExploration,NumberOfLowExploration,HeadBobBi1,PoseflyBi0,PreningBi0,PffSqrt,ScreamBi0,scriningBi0,ShakeWingBi0,ShakeHeadBi1,TailWingeSqRt,Fly_SequencesSqrT,Total_Time_Fly_secSqrT,Mean_Time_Fly_secSqrT,NumStopsLocationsSame,TotalTimeStopedSqrT,WalkingMetersLog,ShowCameraBi50,area_exploredSame,TimeInCenterBi10,TimeInPeri90,TotalLocationsVisitedSame,NumberOfHighExplorationBi1,TimeToEmergeBinomial,PercentageInCameraViewBi98,PC1_Stress,PC2_Mobility,Initial SMI,Box_time.y,Urban250,Months,Experiment SMI
146,33904,1,159.13,73.32,15.34,0,0,0,2.29,9.05,0,0,0,0,0,OFT,14/06/2021,8:16:00,1,176,2021,Female,32.147756,34.915143,216,0,0,0,0,2,0,2,0,2,10,3,8.49,25.47,3.67,185,53,64.83,89,67.31,9.3,90.7,105,0,1,104,0,0,0,1.414213562,0,1,0,1,3.16227766,1.732050808,5.046781152,2.913760457,185,7.280109889,4.171768459,1,67.31,0,1,105,0,0,0,-0.028918392,2.333372934,212.8649971,72.32,30.73,6,174.2248711
147,33904,2,204.47,73.32,15.34,0,0,0,2.29,9.05,0,0,0,0,0,OFT,22/06/2021,12:34:00,11,170,2021,Female,32.147756,34.915143,216,1,0,1,0,3,0,0,0,1,10,6,4.13,24.76,1.02,261,64,48.33,98,60.26,25.7,74.3,94,0,5,89,0,1,0,1.732050808,0,0,0,0,3.16227766,2.449489743,4.975942122,2.032240143,261,8,3.878052486,1,60.26,1,0,94,0,1,0,1.397975248,1.574423416,212.8649971,600,30.73,6,168.2853869
148,33904,3,189.63,73.32,15.34,0,0,0,2.29,9.05,0,0,0,0,0,OFT,05/07/2021,8:03:00,1,171,2021,Female,32.147756,34.915143,216,3,0,7,0,3,0,0,0,3,16,6,3.92,23.52,1.16,224,67,68.97,96,82.69,18.8,81.2,129,0,3,126,1,1,0,1.732050808,0,0,0,1,4,2.449489743,4.849742261,1.979898987,224,8.185352772,4.233671627,1,82.69,1,0,129,0,0,0,1.800301365,2.762607257,212.8649971,2.9,30.73,7,169.2753009
149,33908,2,306.03,44.18,55.82,0,0,0,0,0,0,0,0,0,0,OFT,05/07/2021,12:29:00,9,179,2021,Male,32.156314,34.828409,196,2,0,0,0,1,0,0,0,1,5,6,3.6,21.61,0.8,374,19,21.82,100,53.21,69.1,30.9,83,1,2,80,1,0,0,1,0,0,0,0,2.236067977,2.449489743,4.64865572,1.897366596,374,4.358898944,3.08282698,1,53.21,1,0,83,0,0,1,1.295529341,0.401065311,192.2614899,2.7,65.49,7,176.6256984
150,33908,3,372.73,44.18,55.82,0,0,0,0,0,0,0,0,0,0,OFT,13/07/2021,10:47:00,7,172,2021,Male,32.156314,34.828409,196,0,0,0,0,2,0,0,0,1,3,2,4.33,8.66,0.72,407,4,9.64,100,26.28,10.7,89.3,41,2,1,38,0,0,0,1.414213562,0,0,0,0,1.732050808,1.414213562,2.942787794,2.080865205,407,2,2.265921109,1,26.28,1,0,41,1,0,1,1.160389656,-1.904255816,192.2614899,2.4,65.49,7,169.7185482
151,33909,1,306.63,44.18,55.82,0,0,0,0,0,0,0,0,0,0,OFT,22/06/2021,13:47:00,12,169,2021,Female,32.156314,34.828409,178,1,0,0,0,5,0,3,0,0,4,2,4.73,9.47,0.86,379,22,16.08,99,30.13,73.3,26.7,47,1,4,42,0,0,0,2.236067977,0,1,0,0,2,1.414213562,3.077336511,2.174856317,379,4.69041576,2.777576264,1,30.13,1,0,47,0,0,1,1.454191887,-1.249153077,181.320207,1.43,65.49,6,171.1795139
152,33909,2,292.63,44.18,55.82,0,0,0,0,0,0,0,0,0,0,OFT,05/07/2021,11:02:00,6,172,2021,Female,32.156314,34.828409,178,0,0,5,0,4,1,8,0,3,7,2,5.41,10.82,0.58,381,20,17.07,98,26.28,86.8,13.2,41,2,3,36,0,1,0,2,1,1,0,1,2.645751311,1.414213562,3.289376841,2.32594067,381,4.472135955,2.837322537,1,26.28,1,0,41,1,0,0,1.132097133,-1.22700353,181.320207,13.99,65.49,7,174.2182035
153,33909,3,291.07,44.18,55.82,0,0,0,0,0,0,0,0,0,0,OFT,13/07/2021,11:11:00,8,160,2021,Female,32.156314,34.828409,178,2,0,6,0,4,0,1,0,2,7,4,4.31,17.23,1.1,364,25,22.16,100,42.95,41.9,58.1,67,2,3,62,1,1,0,2,0,1,0,1,2.645751311,2,4.150903516,2.076053949,364,5,3.098288862,1,42.95,1,0,67,1,0,1,1.628664194,-0.207208704,181.320207,9.1,65.49,7,162.0634451
154,33911,1,111.67,48.72,18.05,4.08,0,0,1.22,27.93,0,0,0,0,0,OFT,22/06/2021,10:09:00,6,189,2021,Male,32.131363,34.817854,194,1,0,1,0,2,0,1,1,0,6,2,4.1,8.19,0.34,186,17,22.38,56,35.9,3.9,96.1,56,1,1,54,0,1,0,1.414213562,0,1,1,0,2.449489743,1.414213562,2.861817604,2.024845673,186,4.123105626,3.108167703,1,35.9,0,1,56,0,0,0,-1.29688729,0.073473671,184.3321236,48.49,16.71,6,182.4183935
155,33911,2,264.33,48.72,18.05,4.08,0,0,1.22,27.93,0,0,0,0,0,OFT,05/07/2021,9:05:00,3,189,2021,Male,32.131363,34.817854,194,2,0,2,0,2,0,3,0,0,6,2,4.88,9.76,0.86,360,7,13.25,90,21.79,4.2,95.8,34,3,1,30,1,1,0,1.414213562,0,1,0,0,2.449489743,1.414213562,3.12409987,2.209072203,360,2.645751311,2.583997552,1,21.79,0,1,34,1,0,0,-0.66100178,-1.390494349,184.3321236,76.72,16.71,7,182.4183935
156,33911,3,240.93,48.72,18.05,4.08,0,0,1.22,27.93,0,0,0,0,0,OFT,13/07/2021,9:04:00,3,183,2021,Male,32.131363,34.817854,194,1,0,12,0,2,0,0,0,1,13,8,5.23,41.82,1.24,345,27,22.92,94,44.87,62.5,37.5,70,1,2,67,0,1,0,1.414213562,0,0,0,0,3.605551275,2.828427125,6.466838486,2.286919325,345,5.196152423,3.132009892,1,44.87,1,0,70,0,0,0,1.288781661,0.60360566,184.3321236,1.9,16.71,7,176.6273334
157,33915,1,238.9,67.09,2.85,0,0,0,0,0,0,0,30.06,0,0,OFT,22/06/2021,9:44:00,5,158,2021,Male,32.64722,35.138095,176,1,1,2,1,3,5,0,2,1,9,6,4.32,25.95,0.96,282,50,39.67,98,53.85,52.5,47.5,84,0,3,81,0,1,1,1.732050808,1,0,1,0,3,2.449489743,5.094114251,2.078460969,282,7.071067812,3.680595235,1,53.85,1,0,84,0,0,0,2.101415149,0.157643676,181.0246845,8.39,0,6,161.114103
158,33915,2,234.4,67.09,2.85,0,0,0,0,0,0,0,30.06,0,0,OFT,05/07/2021,12:04:00,8,160,2021,Male,32.64722,35.138095,176,1,0,0,0,1,24,0,0,1,6,10,4.16,41.61,1.89,303,38,33.88,93,62.18,49.4,50.6,97,0,5,92,0,0,0,1,1,0,0,0,2.449489743,3.16227766,6.450581369,2.039607805,303,6.164414003,3.52282487,1,62.18,1,0,97,0,0,0,1.323834024,1.675558008,181.0246845,2.87,0,7,163.1535221
159,33915,3,276.47,67.09,2.85,0,0,0,0,0,0,0,30.06,0,0,OFT,13/07/2021,9:58:00,5,163,2021,Male,32.64722,35.138095,176,0,1,0,1,2,0,0,0,0,4,7,4.21,29.45,1.13,340,41,20.56,97,40.38,54.1,45.9,63,1,3,59,0,0,1,1.414213562,0,0,0,0,2,2.645751311,5.42678542,2.051828453,340,6.403124237,3.023347441,1,40.38,1,0,63,0,0,0,1.865423784,-0.886300485,181.0246845,8.42,0,7,166.2126506
160,33916,2,284.77,67.09,2.85,0,0,0,0,0,0,0,30.06,0,0,OFT,05/07/2021,9:59:00,4,155,2021,Female,32.64722,35.138095,166,6,0,0,0,5,2,2,1,3,10,2,4.52,9.04,1.8,319,56,30.05,99,31.41,21.6,78.4,49,2,2,45,1,0,0,2.236067977,1,1,1,1,3.16227766,1.414213562,3.006659276,2.126029163,319,7.483314774,3.402862661,1,31.41,1,0,49,1,0,1,1.29651857,-0.669265682,167.4853148,81.95,0,7,155.9603063
161,33916,3,267.33,67.09,2.85,0,0,0,0,0,0,0,30.06,0,0,OFT,13/07/2021,8:37:00,2,154,2021,Female,32.64722,35.138095,166,8,0,0,0,4,0,0,1,3,10,1,6.25,6.25,NA,317,57,34.25,100,33.97,14.8,85.2,53,1,2,50,1,0,0,2,0,0,1,1,3.16227766,1,2.5,2.5,317,7.549834435,3.533686565,1,33.97,1,0,53,0,0,1,0.995098093,-0.457442595,167.4853148,174.31,0,7,154.9541108
162,33931,1,254.03,66.72,33.28,0,0,0,0,0,0,0,0,0,0,OFT,13/07/2021,9:28:00,4,165,2021,Female,32.14628,34.927507,215,17,0,2,0,4,5,0,1,3,7,2,6.21,12.42,0.74,326,42,40.35,100,64.1,55.1,44.9,100,0,4,96,1,1,0,2,1,0,1,1,2.645751311,1.414213562,3.524202037,2.491987159,326,6.480740698,3.697591395,1,64.1,1,0,100,0,1,1,1.776773297,1.100284141,211.879511,264.8,32.35,7,163.3358167
163,33931,2,251.07,66.72,33.28,0,0,0,0,0,0,0,0,0,0,OFT,20/07/2021,9:17:00,4,172,2021,Female,32.14628,34.927507,215,18,0,0,0,3,1,0,1,2,5,3,4.94,14.83,2.29,337,35,42.79,99,43.59,14.2,85.8,68,0,7,61,1,0,0,1.732050808,1,0,1,1,2.236067977,1.732050808,3.850973903,2.222611077,337,5.916079783,3.75630443,1,43.59,1,0,68,0,0,1,1.114407586,0.443295565,211.879511,12.3,32.35,7,170.265215
164,33931,3,237.9,66.72,33.28,0,0,0,0,0,0,0,0,0,0,OFT,26/07/2021,9:09:00,4,173,2021,Female,32.14628,34.927507,215,1,1,0,0,4,0,0,0,1,5,0,0,0,NA,285,40,37.13,87,46.79,6.7,93.3,73,0,2,71,0,0,0,2,0,0,0,0,2.236067977,0,0,0,285,6.32455532,3.614425268,1,46.79,0,1,73,0,0,0,-0.330255928,-0.208320814,211.879511,12.4,32.35,7,171.255129
165,33932,1,334.93,54.2,44.26,0,0,0,0,1.54,0,0,0,0,0,OFT,13/07/2021,10:23:00,6,175,2021,Male,32.148215,34.933268,182,4,0,0,0,4,0,0,0,2,9,1,1.75,1.75,NA,366,22,17.93,100,41.67,43.6,56.4,65,2,2,61,1,0,0,2,0,0,0,1,3,1,1.322875656,1.322875656,366,4.69041576,2.886475288,1,41.67,1,0,65,1,0,1,1.451183718,-1.09147406,181.8959536,1.3,11.51,7,174.9306266
166,33932,2,254.4,54.2,44.26,0,0,0,0,1.54,0,0,0,0,0,OFT,20/07/2021,12:16:00,10,173,2021,Male,32.148215,34.933268,182,7,0,0,0,3,0,0,0,1,11,1,2.08,2.08,NA,313,42,40.64,97,28.85,1.1,98.9,45,1,3,41,1,0,0,1.732050808,0,0,0,0,3.31662479,1,1.44222051,1.44222051,313,6.480740698,3.704752803,1,28.85,0,1,45,0,0,0,-0.654222227,-0.607986405,181.8959536,3.4,11.51,7,172.9314194
167,33932,3,280.13,54.2,44.26,0,0,0,0,1.54,0,0,0,0,0,OFT,26/07/2021,11:38:00,9,182,2021,Male,32.148215,34.933268,182,0,0,0,0,3,0,0,0,1,4,0,0,0,NA,326,36,26.83,99,18.59,0,100,29,1,4,24,0,0,0,1.732050808,0,0,0,0,2,0,0,0,326,6,3.289520664,1,18.59,0,1,29,0,0,1,-0.93020322,-1.680918109,181.8959536,9.59,11.51,7,181.9278516
168,33933,1,310,54.2,44.26,0,0,0,0,1.54,0,0,0,0,0,OFT,13/07/2021,8:01:00,1,156,2021,Female,32.148215,34.933268,167,26,0,0,1,3,43,0,0,3,12,1,8.1,8.1,NA,362,31,21.35,99,35.26,45.4,54.6,55,1,5,49,1,0,1,1.732050808,1,0,0,1,3.464101615,1,2.846049894,2.846049894,362,5.567764363,3.06105174,1,35.26,1,0,55,0,1,1,1.788086222,-1.71213371,163.8146368,600,11.51,7,153.9307763
169,33933,2,239.73,54.2,44.26,0,0,0,0,1.54,0,0,0,0,0,OFT,20/07/2021,9:42:00,5,153,2021,Female,32.148215,34.933268,167,8,0,2,0,1,0,3,0,1,9,7,4.72,33.06,1.53,328,44,31.19,97,57.69,24.2,75.8,90,0,6,84,1,1,0,1,0,1,0,0,3,2.645751311,5.749782605,2.172556098,328,6.633249581,3.440097531,1,57.69,1,0,90,0,0,0,1.150132403,1.288189269,163.8146368,93.83,11.51,7,150.970569
170,33933,3,225.7,54.2,44.26,0,0,0,0,1.54,0,0,0,0,0,OFT,26/07/2021,11:04:00,8,153,2021,Female,32.148215,34.933268,167,7,0,0,0,2,0,1,0,3,7,6,3.68,22.09,0.87,316,28,30.77,89,41.03,0.2,99.8,64,0,6,58,1,0,0,1.414213562,0,1,0,1,2.645751311,2.449489743,4.7,1.918332609,316,5.291502622,3.426540189,1,41.03,0,1,64,0,1,0,-0.260035933,0.427500178,163.8146368,600,11.51,7,150.970569
171,33934,1,325.43,66.34,33.66,0,0,0,0,0,0,0,0,0,0,OFT,20/07/2021,7:58:00,1,159,2021,Female,31.893447,34.749424,188,4,0,1,0,2,0,0,0,2,6,0,0,0,NA,412,4,12.55,100,9.62,21.7,78.3,15,1,2,12,1,1,0,1.414213562,0,0,0,1,2.449489743,0,0,0,412,2,2.529720666,1,9.62,1,0,15,0,1,1,0.027266381,-2.735814286,184.4140822,510.62,49.84,7,156.8909835
172,33934,2,191.8,66.34,33.66,0,0,0,0,0,0,0,0,0,0,OFT,26/07/2021,10:01:00,6,162,2021,Female,31.893447,34.749424,188,0,0,0,0,0,0,0,0,0,8,0,0,0,NA,260,8,15.68,65,16.67,7.8,92.2,26,1,0,25,0,0,0,0,0,0,0,0,2.828427125,0,0,0,260,2.828427125,2.752386015,1,16.67,0,1,26,0,1,0,-2.733045046,-1.524816387,184.4140822,472.84,49.84,7,159.8511907
173,33934,3,307.83,66.34,33.66,0,0,0,0,0,0,0,0,0,0,OFT,02/08/2021,8:01:00,1,163,2021,Female,31.893447,34.749424,188,1,0,0,0,3,0,1,0,1,7,2,3.16,6.31,1.72,384,13,20.8,100,39.1,2.6,97.4,61,3,0,58,0,0,0,1.732050808,0,1,0,0,2.645751311,1.414213562,2.511971337,1.777638883,384,3.605551275,3.034952987,1,39.1,0,1,61,1,0,1,0.115648424,-0.695334898,184.4140822,2.4,49.84,8,160.8379265
174,33935,1,337.43,66.34,33.66,0,0,0,0,0,0,0,0,0,0,OFT,20/07/2021,8:29:00,2,175,2021,Male,31.893447,34.749424,192,2,0,0,0,4,0,0,0,2,3,0,0,0,NA,411,6,10.97,100,14.1,99.9,0.1,22,1,2,19,1,0,0,2,0,0,0,1,1.732050808,0,0,0,411,2.449489743,2.395164274,1,14.1,1,0,22,0,0,1,0.649384604,-2.80323845,184.0805301,10.85,49.84,7,169.9628776
175,33935,2,46.13,66.34,33.66,0,0,0,0,0,0,0,0,0,0,OFT,26/07/2021,7:55:00,1,198,2021,Male,31.893447,34.749424,192,2,0,0,0,1,0,0,0,1,1,1,5.75,5.75,NA,49,1,2.83,13,14.1,0.5,99.5,22,0,1,21,1,0,0,1,0,0,0,0,1,1,2.397915762,2.397915762,49,1,1.040276712,0,14.1,0,1,22,0,0,0,-2.411729307,-2.091212667,184.0805301,1.4,49.84,7,192.3008558
176,33935,3,110.73,66.34,33.66,0,0,0,0,0,0,0,0,0,0,OFT,02/08/2021,10:59:00,7,180,2021,Male,31.893447,34.749424,192,3,0,0,0,1,0,0,0,1,2,2,3.73,7.46,0.39,140,8,8.86,37,21.15,0.4,99.6,33,1,1,31,1,0,0,1,0,0,0,0,1.414213562,1.414213562,2.731300057,1.931320792,140,2.828427125,2.181546765,0,21.15,0,1,33,0,0,0,-1.907288175,-1.145770941,184.0805301,7.41,49.84,8,174.8189598
177,33936,1,335.17,92.49,7.38,0,0,0,0,0.13,0,0,0,0,0,OFT,20/07/2021,8:53:00,3,159,2021,Female,31.896291,34.747267,174,26,0,0,0,2,0,1,0,3,6,1,6.31,6.31,NA,391,14,10.31,99,14.1,48.5,51.5,22,2,2,18,1,0,0,1.414213562,0,1,0,1,2.449489743,1,2.511971337,2.511971337,391,3.741657387,2.333114298,1,14.1,1,0,22,1,0,1,0.580257225,-2.280347865,177.2455956,2.9,0.36,7,161.0505485
178,33936,2,331.07,92.49,7.38,0,0,0,0,0.13,0,0,0,0,0,OFT,26/07/2021,8:43:00,3,157,2021,Female,31.896291,34.747267,174,10,0,1,0,2,0,0,0,2,8,2,7.8,15.61,0.51,398,5,10.71,98,28.85,89.6,10.4,45,1,3,41,1,1,0,1.414213562,0,0,0,1,2.828427125,1.414213562,3.950949253,2.792848009,398,2.236067977,2.371177884,1,28.85,1,0,45,0,0,0,1.119694376,-1.386901864,177.2455956,78.5,0.36,7,159.0247555
179,33936,3,143.57,92.49,7.38,0,0,0,0,0.13,0,0,0,0,0,OFT,02/08/2021,11:48:00,9,159,2021,Female,31.896291,34.747267,174,38,0,0,0,2,0,0,0,1,5,0,0,0,NA,158,8,6.58,41,11.54,0.2,99.8,18,0,0,18,1,0,0,1.414213562,0,0,0,0,2.236067977,0,0,0,158,2.828427125,1.884034745,0,11.54,0,1,18,0,0,0,-2.020152505,-2.43960592,177.2455956,55.85,0.36,8,161.0505485
180,33937,1,301,94.37,5.06,0,0,0,0,0.57,0,0,0,0,0,OFT,20/07/2021,10:34:00,7,163,2021,Female,31.896682,34.746136,177,3,0,0,0,1,0,0,0,1,4,1,4.04,4.04,NA,407,5,14.87,100,12.18,0.5,99.5,19,1,3,15,1,0,0,1,0,0,0,0,2,1,2.009975124,2.009975124,407,2.236067977,2.69934576,1,12.18,0,1,19,0,1,1,-1.1581303,-1.954204059,172.8242965,594.65,0,7,160.323977
181,33937,2,74.8,94.37,5.06,0,0,0,0,0.57,0,0,0,0,0,OFT,26/07/2021,8:19:00,2,171,2021,Female,31.896682,34.746136,177,0,0,0,0,1,0,2,0,1,2,5,5.69,28.47,1.24,112,12,11.28,32,16.03,0.2,99.8,25,0,2,23,0,0,0,1,0,1,0,0,1.414213562,2.236067977,5.335728629,2.385372088,112,3.464101615,2.423031246,0,16.03,0,1,25,0,0,0,-1.872060126,-0.564742749,172.8242965,10.2,0,7,168.1926384
182,33937,3,221.13,94.37,5.06,0,0,0,0,0.57,0,0,0,0,0,OFT,02/08/2021,9:43:00,5,170,2021,Female,31.896682,34.746136,177,0,0,1,0,0,0,0,0,0,3,9,6.51,58.63,0.77,282,22,20.51,79,41.03,19.9,80.1,64,0,6,58,0,1,0,0,0,0,0,0,1.732050808,3,7.65702292,2.551470164,282,4.69041576,3.020912572,1,41.03,1,0,64,0,0,0,0.218929181,0.90604634,172.8242965,50.42,0,8,167.2090557
183,33938,1,262.77,92.49,7.38,0,0,0,0,0.13,0,0,0,0,0,OFT,20/07/2021,10:08:00,6,170,2021,Male,31.896291,34.747267,191,11,0,0,0,3,0,0,0,1,7,1,5.82,5.82,NA,317,38,27.8,93,49.36,27.2,72.8,77,1,3,73,1,0,0,1.732050808,0,0,0,0,2.645751311,1,2.412467616,2.412467616,317,6.164414003,3.325036021,1,49.36,1,0,77,0,0,0,1.141495406,0.049983495,194.5626941,1.5,0.36,7,172.1924104
184,33938,2,179,92.49,7.38,0,0,0,0,0.13,0,0,0,0,0,OFT,26/07/2021,9:39:00,5,176,2021,Male,31.896291,34.747267,191,1,0,0,0,2,0,0,0,2,9,2,6.39,12.78,1.3,239,14,18.44,64,33.97,2.6,97.4,53,1,2,50,0,0,0,1.414213562,0,0,0,1,3,1.414213562,3.574912586,2.527844932,239,3.741657387,2.914522218,1,33.97,0,1,53,0,0,0,-0.82802931,-0.264495197,194.5626941,114.42,0.36,7,178.2697896
185,33938,3,212.63,92.49,7.38,0,0,0,0,0.13,0,0,0,0,0,OFT,02/08/2021,8:49:00,3,179,2021,Male,31.896291,34.747267,191,6,0,0,0,2,3,0,1,2,10,5,4.19,20.93,0.47,262,20,22.24,73,33.97,8.3,91.7,53,2,1,50,1,0,0,1.414213562,1,0,1,1,3.16227766,2.236067977,4.574931693,2.046948949,262,4.472135955,3.101892469,1,33.97,0,1,53,1,1,0,-0.497849449,-0.068015439,194.5626941,272.99,0.36,8,181.3084792
186,33939,1,10.97,92.53,6.41,0,0,0,0,0.57,0,0.49,0,0,0,OFT,20/07/2021,11:11:00,8,157,2021,Female,31.897508,34.745652,176,1,0,0,0,0,7,0,0,0,0,1,5.67,5.67,NA,11,3,4.64,5,17.31,1.8,98.2,27,0,0,27,0,0,0,0,1,0,0,0,0,1,2.38117618,2.38117618,11,1.732050808,1.534714366,0,17.31,0,1,27,0,1,0,-3.323595657,-1.29696155,173.4455532,600,0,7,155.4165044
187,33939,2,243.6,92.53,6.41,0,0,0,0,0.57,0,0.49,0,0,0,OFT,26/07/2021,10:39:00,7,161,2021,Female,31.897508,34.745652,176,4,0,0,0,2,0,0,0,1,10,2,4.63,9.26,2.71,287,39,41.91,89,39.1,22.5,77.5,61,0,5,56,1,0,0,1.414213562,0,0,0,0,3.16227766,1.414213562,3.043024811,2.151743479,287,6.244997998,3.735524462,1,39.1,1,0,61,0,1,0,0.609473066,0.184911539,173.4455532,289.59,0,7,159.3761605
188,33939,3,90.23,92.53,6.41,0,0,0,0,0.57,0,0.49,0,0,0,OFT,02/08/2021,12:14:00,10,160,2021,Female,31.897508,34.745652,176,1,0,3,0,1,1,0,0,0,3,2,4.16,8.31,0.32,112,26,54.61,45,48.08,0.6,99.4,75,0,2,73,0,1,0,1,1,0,0,0,1.732050808,1.414213562,2.882707061,2.039607805,112,5.099019514,4.000217016,0,48.08,0,1,75,0,0,0,-1.506194029,1.372310412,173.4455532,0,0,8,158.3862465
189,33946,1,275.6,44.61,55.39,0,0,0,0,0,0,0,0,0,0,OFT,02/08/2021,9:18:00,4,185,2021,Male,32.360706,34.924861,203,7,0,0,0,3,6,0,0,2,9,1,3.8,3.8,NA,311,47,46.19,100,53.21,58,42,83,1,3,79,1,0,0,1.732050808,1,0,0,1,3,1,1.949358869,1.949358869,311,6.8556546,3.832763324,1,53.21,1,0,83,0,0,1,1.199131504,0.446253512,195.5104532,3.1,96.21,8,180.2402673
190,33946,2,36.33,44.61,55.39,0,0,0,0,0,0,0,0,0,0,OFT,09/08/2021,8:48:00,3,183,2021,Male,32.360706,34.924861,203,2,0,3,0,1,12,0,0,0,3,4,4.95,19.82,2.1,50,11,10.43,17,28.21,11.2,88.8,44,0,0,44,1,1,0,1,1,0,0,0,1.732050808,2,4.451965858,2.224859546,50,3.31662479,2.344686269,0,28.21,1,0,44,0,0,0,-0.848856648,-0.181815667,195.5104532,2.1,96.21,8,178.2917239
191,33947,1,262.4,41.92,50.52,0,0,0,0,0,0,0,7.56,0,0,OFT,02/08/2021,10:35:00,6,173,2021,Female,32.361385,34.921145,185,0,0,0,1,2,0,0,0,1,6,1,3.45,3.45,NA,316,31,33.49,94,49.36,5.6,94.4,77,1,4,72,0,0,1,1.414213562,0,0,0,0,2.449489743,1,1.857417562,1.857417562,316,5.567764363,3.511246887,1,49.36,0,1,77,0,0,0,0.346604999,-0.741458981,190.2816286,1.7,61.02,8,176.4097457
192,33947,2,194.03,41.92,50.52,0,0,0,0,0,0,0,7.56,0,0,OFT,09/08/2021,8:26:00,2,167,2021,Female,32.361385,34.921145,185,0,0,1,0,2,0,0,1,1,3,1,4.61,4.61,NA,248,23,17.21,71,23.08,0.2,99.8,36,1,1,34,0,1,0,1.414213562,0,0,1,0,1.732050808,1,2.147091055,2.147091055,248,4.795831523,2.84549061,1,23.08,0,1,36,0,0,0,-1.207158729,-1.065147852,190.2816286,22.95,61.02,8,170.2914887
193,33947,3,245.53,41.92,50.52,0,0,0,0,0,0,0,7.56,0,0,OFT,16/08/2021,8:22:00,1,170,2021,Female,32.361385,34.921145,185,0,1,1,0,2,0,0,0,0,8,3,4.93,14.78,1.72,347,36,27.92,100,46.79,34.6,65.4,73,0,3,70,0,1,0,1.414213562,0,0,0,0,2.828427125,1.732050808,3.844476557,2.220360331,347,6,3.329343278,1,46.79,1,0,73,0,0,1,0.95616356,0.330851451,190.2816286,3.25,61.02,8,173.3506172
194,33948,1,285.6,57.52,32.76,0,0,0,0,0,0,0,9.71,0,0,OFT,02/08/2021,8:25:00,2,178,2021,Male,32.364954,34.920902,185,5,0,0,0,4,0,1,0,2,7,3,2.77,8.32,1.29,333,31,20.75,93,42.95,33.8,66.2,67,1,5,61,1,0,0,2,0,1,0,1,2.645751311,1.732050808,2.88444102,1.664331698,333,5.567764363,3.032546247,1,42.95,1,0,67,0,0,0,1.413775258,-0.466327913,181.4713042,1.8,46.3,8,175.6389627
195,33948,2,201.73,57.52,32.76,0,0,0,0,0,0,0,9.71,0,0,OFT,09/08/2021,8:03:00,1,171,2021,Male,32.364954,34.920902,185,6,0,0,0,2,0,0,0,1,5,1,29.18,29.18,NA,252,11,21.46,67,36.54,16.2,83.8,57,0,4,53,1,0,0,1.414213562,0,0,0,0,2.236067977,1,5.401851534,5.401851534,252,3.31662479,3.066190737,1,36.54,1,0,57,0,0,0,0.707518374,0.17337576,181.4713042,2.2,46.3,8,168.7318124
196,33948,3,235.77,57.52,32.76,0,0,0,0,0,0,0,9.71,0,0,OFT,16/08/2021,8:46:00,2,179,2021,Male,32.364954,34.920902,185,1,1,0,0,2,0,0,0,0,5,4,3.48,13.92,2.25,289,10,12.29,73,28.21,23.3,76.7,44,1,4,39,0,0,0,1.414213562,0,0,0,0,2.236067977,2,3.730951621,1.865475811,289,3.16227766,2.508785924,1,28.21,1,0,44,0,0,0,0.503644634,-0.999771755,181.4713042,0.7,46.3,8,176.6256984
197,33949,1,144.77,44.61,55.39,0,0,0,0,0,0,0,0,0,0,OFT,02/08/2021,11:24:00,8,174,2021,Female,32.360706,34.924861,189,12,0,0,0,3,0,1,0,2,12,4,4.63,18.5,1.55,171,37,31.25,62,52.56,10.7,89.3,82,0,0,82,1,0,0,1.732050808,0,1,0,1,3.464101615,2,4.301162634,2.151743479,171,6.08276253,3.442019376,1,52.56,1,0,82,0,0,0,0.799523156,1.04293006,188.8919518,2.3,96.21,8,173.931023
198,33949,2,223.57,44.61,55.39,0,0,0,0,0,0,0,0,0,0,OFT,09/08/2021,9:36:00,5,172,2021,Female,32.360706,34.924861,189,0,0,4,0,3,0,4,0,4,11,4,3.48,13.93,0.87,299,55,47.23,98,63.46,42.5,57.5,99,0,3,96,0,1,0,1.732050808,0,1,0,1,3.31662479,2,3.732291521,1.865475811,299,7.416198487,3.855029284,1,63.46,1,0,99,0,0,0,1.403184911,1.387983906,188.8919518,2.15,96.21,8,171.9318158
199,33949,3,140.97,44.61,55.39,0,0,0,0,0,0,0,0,0,0,OFT,16/08/2021,9:34:00,4,178,2021,Female,32.360706,34.924861,189,0,0,6,0,0,0,1,0,0,7,6,3.06,18.36,0.47,181,55,74.59,83,45.51,2.1,97.9,71,0,4,67,0,1,0,0,0,1,0,0,2.645751311,2.449489743,4.284857057,1.749285568,181,7.416198487,4.31200645,1,45.51,0,1,71,0,0,0,-1.828712512,1.743394196,188.8919518,2.46,96.21,8,177.9294373
